user_id,trace_number,curr_frameset_name,activity_name,question_id,timestamp
812,trace 7,DFAintroFS,X,3,03-02-21 18:01
812,trace 7,DFAintroFS,X,3,03-02-21 18:01
812,trace 7,DFAintroFS,X,3,03-02-21 18:03
812,trace 7,DFAintroFS,Crrct,3,03-02-21 18:03
812,trace 7,DFAintroFS,Crrct,4,03-02-21 18:03
812,trace 7,DFAintroFS,Crrct,5,03-02-21 18:04
812,trace 7,DFAintroFS,Crrct,6,03-02-21 18:04
812,trace 7,DFAintroFS,Crrct,7,03-02-21 18:04
812,trace 7,DFAintroFS,Crrct,8,03-02-21 18:04
812,trace 7,DFAintroFS,Crrct,9,03-02-21 18:04
812,trace 7,DFAintroFS,X,10,03-02-21 18:05
812,trace 7,DFAintroFS,Crrct,10,03-02-21 18:05
812,trace 7,DFAintroFS,Crrct,11,03-02-21 18:05
812,trace 7,DFAintroFS,Crrct,12,03-02-21 18:05
812,trace 7,DFAintroFS,Crrct,13,03-02-21 18:06
812,trace 7,DFAintroFS,Frameset_END_Suc,13,06:02.1
812,trace 8,DFAadvancedFS,ST_Frameset,0,09:58.9
812,trace 8,DFAadvancedFS,Crrct,0,03-02-21 18:09
812,trace 8,DFAadvancedFS,Crrct,1,03-02-21 18:10
812,trace 8,DFAadvancedFS,Crrct,2,03-02-21 18:10
812,trace 8,DFAadvancedFS,Crrct,3,03-02-21 18:10
812,trace 8,DFAadvancedFS,Crrct,4,03-02-21 18:11
812,trace 8,DFAadvancedFS,Crrct,5,03-02-21 18:11
812,trace 8,DFAadvancedFS,Crrct,6,03-02-21 18:11
812,trace 8,DFAadvancedFS,Crrct,7,03-02-21 18:11
812,trace 8,DFAadvancedFS,Crrct,8,03-02-21 18:12
812,trace 8,DFAadvancedFS,Crrct,9,03-02-21 18:12
812,trace 8,DFAadvancedFS,Crrct,10,03-02-21 18:13
812,trace 8,DFAadvancedFS,Frameset_END_Suc,10,13:04.1
